id,published,name,gh_owner,gh_repo,purl,severity,categories,introduced_version,patched_version,dependents
RUSTSEC-2022-0044,2022-01-17T12:00:00Z,markdown,johannhof,markdown.rs,pkg:cargo/markdown,[],[],0.0.0-0,1.0.0-alpha.1,"{'rusty-x': {'downloads': 392, 'github_url': 'https://github.com/tdejager', 'version': '0.1.75'}, 'ob': {'downloads': 280, 'github_url': 'https://github.com/OliverBrotchie', 'version': '1.0.10'}, 'self-assessment': {'downloads': 160, 'github_url': 'https://github.com/marsavar', 'version': '2.0.0'}, 'michie': {'downloads': 470, 'github_url': 'https://github.com/mightyiam', 'version': '3.0.2'}, 'genemichaels': {'downloads': 86, 'github_url': 'https://github.com/andrewbaxter', 'version': '0.2.3'}, 'dmntk-gendoc': {'downloads': 32, 'github_url': 'https://github.com/EngosSoftware', 'version': '0.3.1'}, 'jirust': {'downloads': 42, 'github_url': 'https://github.com/moali87', 'version': '1.1.5'}, 'llm-chain': {'downloads': 180, 'github_url': 'https://github.com/williamhogman', 'version': '0.13.0'}, 'mdxjs': {'downloads': 3360, 'github_url': 'https://github.com/wooorm', 'version': '0.1.20'}, 'viewy': {'downloads': 36, 'github_url': 'https://github.com/strowbeary', 'version': '1.8.13'}}"
RUSTSEC-2023-0058,2023-09-10T12:00:00Z,inventory,dtolnay,inventory,pkg:cargo/inventory,[],['thread-safety'],0.0.0-0,0.2.0,"{'amethyst_assets': {'downloads': 45856, 'github_url': 'https://github.com/CleanCut', 'version': '0.15.3'}, 'gflags': {'downloads': 172709, 'github_url': 'https://github.com/dtolnay', 'version': '0.3.12'}, 'typetag': {'downloads': 335938, 'github_url': 'https://github.com/dtolnay', 'version': '0.2.13'}, 'prost-wkt': {'downloads': 12644, 'github_url': 'https://github.com/fdeantoni', 'version': '0.5.0'}, 'pyo3': {'downloads': 299008, 'github_url': 'https://github.com/davidhewitt', 'version': '0.20.0'}, 'cucumber': {'downloads': 18200, 'github_url': 'https://github.com/bbqsrc', 'version': '0.20.1'}, 'safer-ffi': {'downloads': 12062, 'github_url': 'https://github.com/danielhenrymantilla', 'version': '0.1.4'}, 'pyo3-asyncio': {'downloads': 7370, 'github_url': 'https://github.com/awestlake87', 'version': '0.20.0'}, 'server_fn': {'downloads': 1877, 'github_url': 'https://github.com/gbj', 'version': '0.5.4'}, 'leptos_server': {'downloads': 1686, 'github_url': 'https://github.com/gbj', 'version': '0.5.4'}}"
RUSTSEC-2020-0148,2020-12-10T12:00:00Z,cgc,playXE,cgc,pkg:cargo/cgc,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],0.0.0-0,,{}
RUSTSEC-2021-0103,2021-07-30T12:00:00Z,molecule,nervosnetwork,molecule,pkg:cargo/molecule,[],[],0.0.0-0,0.7.2,"{'ckb-tool': {'downloads': 1123, 'github_url': 'https://github.com/jjyr', 'version': '0.3.1'}, 'tentacle': {'downloads': 27356, 'github_url': 'https://github.com/driftluo', 'version': '0.4.2'}, 'molecule-codegen': {'downloads': 1165, 'github_url': 'https://github.com/yangby-cryptape', 'version': '0.7.5'}, 'ckb-type-id': {'downloads': 141, 'github_url': 'https://github.com/driftluo', 'version': '0.1.0-alpha.3'}, 'otx-format': {'downloads': 853, 'github_url': 'https://github.com/EthanYuan', 'version': '0.1.0'}, 'otx-pool': {'downloads': 177, 'github_url': 'https://github.com/EthanYuan', 'version': '0.1.0'}, 'tentacle-secio': {'downloads': 5609, 'github_url': 'https://github.com/driftluo', 'version': '0.6.1'}, 'ckb-standalone-types': {'downloads': 993, 'github_url': 'https://github.com/mohanson', 'version': '0.1.5'}, 'ckb-gen-types': {'downloads': 302, 'github_url': 'https://github.com/doitian', 'version': '0.112.1'}, 'ckb-types': {'downloads': 296, 'github_url': 'https://github.com/doitian', 'version': '0.112.1'}}"
RUSTSEC-2021-0046,2021-02-17T12:00:00Z,telemetry,Yoric,telemetry.rs,pkg:cargo/telemetry,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.0.0-0,,{}
RUSTSEC-2022-0013,2022-03-08T12:00:00Z,regex,,,pkg:cargo/regex,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,1.5.5,"{'ansi_term': {'downloads': 58766132, 'github_url': 'https://github.com/ogham', 'version': '0.12.1'}, 'console': {'downloads': 6554462, 'github_url': 'https://github.com/mitsuhiko', 'version': '0.15.7'}, 'criterion': {'downloads': 4125931, 'github_url': 'https://github.com/lemmih', 'version': '0.5.1'}, 'once_cell': {'downloads': 33173621, 'github_url': 'https://github.com/matklad', 'version': '1.18.0'}, 'which': {'downloads': 143365, 'github_url': 'https://github.com/Xaeroxe', 'version': '5.0.0'}, 'bindgen': {'downloads': 120589, 'github_url': 'https://github.com/emilio', 'version': '0.69.1'}, 'syn': {'downloads': 4583131, 'github_url': 'https://github.com/dtolnay', 'version': '2.0.39'}, 'env_logger': {'downloads': 748068, 'github_url': 'https://github.com/epage', 'version': '0.10.1'}, 'tracing-subscriber': {'downloads': 850442, 'github_url': 'https://github.com/hawkw', 'version': '0.3.18'}, 'prost-build': {'downloads': 68461, 'github_url': 'https://github.com/LucioFranco', 'version': '0.12.3'}}"
RUSTSEC-2021-0115,2021-09-24T12:00:00Z,zeroize_derive,iqlusioninc,crates,pkg:cargo/zeroize_derive,[],[],0.0.0-0,1.1.1,"{'t-rust-less-lib': {'downloads': 221, 'github_url': 'https://github.com/untoldwind', 'version': '0.2.16'}, 'fhe': {'downloads': 36, 'github_url': 'https://github.com/tlepoint', 'version': '0.1.0-beta.7'}, 'zeroize': {'downloads': 724566, 'github_url': 'https://github.com/tarcieri', 'version': '1.7.0'}, 's3sync': {'downloads': 31, 'github_url': 'https://github.com/nidor1998', 'version': '1.0.0'}}"
RUSTSEC-2022-0005,2022-01-22T12:00:00Z,ftd2xx-embedded-hal,newAM,ftd2xx-embedded-hal,pkg:cargo/ftd2xx-embedded-hal,[],[],0.0.0-0,,"{'eeprom25aa02e48': {'downloads': 2642, 'github_url': 'https://github.com/newAM', 'version': '0.2.0'}}"
RUSTSEC-2021-0050,2021-02-24T12:00:00Z,reorder,tiby312,reorder,pkg:cargo/reorder,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L'}]",[],0.0.0-0,1.1.0,"{'kayak_ui': {'downloads': 287, 'github_url': 'https://github.com/StarArawn', 'version': '0.4.1'}}"
RUSTSEC-2023-0019,2023-01-21T12:00:00Z,kuchiki,kuchiki-rs,kuchiki,pkg:cargo/kuchiki,[],[],0.0.0-0,,"{'gauss': {'downloads': 1015, 'github_url': ''}, 'webicon': {'downloads': 1486, 'github_url': ''}, 'html-diff': {'downloads': 25428, 'github_url': ''}, 'borsholder': {'downloads': 497, 'github_url': ''}, 'easy-scraper': {'downloads': 5673, 'github_url': 'https://github.com/tanakh', 'version': '0.2.0'}, 'htmlq': {'downloads': 11068, 'github_url': 'https://github.com/mgdm', 'version': '0.4.0'}, 'inline_assets': {'downloads': 415, 'github_url': 'https://github.com/8176135', 'version': '0.5.0'}, 'paru': {'downloads': 3310, 'github_url': 'https://github.com/Morganamilo', 'version': '1.11.0'}, 'parsoid': {'downloads': 1179, 'github_url': 'https://github.com/legoktm', 'version': '0.8.0'}, 'sn0int-std': {'downloads': 138, 'github_url': 'https://github.com/kpcyrd', 'version': '0.26.0'}}"
RUSTSEC-2020-0109,2020-12-22T12:00:00Z,stderr,biluohc,stderr,pkg:cargo/stderr,[],[],0.0.0-0,,"{'bench_timer': {'downloads': 653, 'github_url': ''}, 'app': {'downloads': 11368, 'github_url': ''}, 'static-compress': {'downloads': 516, 'github_url': 'https://github.com/mqudsi', 'version': '0.3.3'}, 'neon-cli': {'downloads': 92, 'github_url': 'https://github.com/tullytim', 'version': '0.6.0'}}"
RUSTSEC-2021-0142,2021-12-24T12:00:00Z,dotenv_codegen,dotenv-rs,dotenv,pkg:cargo/dotenv_codegen,[],[],0.0.0-0,,"{'dotenv_macros': {'downloads': 6262, 'github_url': ''}, 'hello-rs': {'downloads': 475, 'github_url': ''}, 'meep': {'downloads': 375, 'github_url': 'https://github.com/aatxe', 'version': '1.0.1'}, 'threaty-rs': {'downloads': 182, 'github_url': 'https://github.com/MrrRaph', 'version': '0.10.5'}, 'dwal': {'downloads': 219, 'github_url': 'https://github.com/Clivern', 'version': '0.1.3'}, 'skyway-webrtc-gateway-api': {'downloads': 411, 'github_url': 'https://github.com/nakakura', 'version': '0.2.1'}, 'bropilot': {'downloads': 113, 'github_url': 'https://github.com/1rgs', 'version': '0.1.5'}, 'serv4rs': {'downloads': 78, 'github_url': 'https://github.com/chunhui2001', 'version': '0.1.7'}, 'neon-cli': {'downloads': 92, 'github_url': 'https://github.com/tullytim', 'version': '0.6.0'}, 'ssstar': {'downloads': 2811, 'github_url': 'https://github.com/anelson', 'version': '0.7.1'}}"
RUSTSEC-2022-0052,2022-08-26T12:00:00Z,os_socketaddr,a-ba,os_socketaddr,pkg:cargo/os_socketaddr,[],['memory-corruption'],0.0.0-0,0.2.2,"{'nozzle-bindings': {'downloads': 190, 'github_url': 'https://github.com/chrissie-c', 'version': '1.0.0+1.90.632-b035'}, 'knet-bindings': {'downloads': 323, 'github_url': 'https://github.com/chrissie-c', 'version': '2.0.0-alpha1+1.90.647-0fc83'}, 'udp_sas': {'downloads': 442, 'github_url': 'https://github.com/a-ba', 'version': '0.1.4'}, 'reactors': {'downloads': 82, 'github_url': 'https://github.com/yayanyang', 'version': '0.1.4'}, 'srt-c': {'downloads': 43, 'github_url': 'https://github.com/russelltg', 'version': '0.4.3'}, 'sctp-rs': {'downloads': 499, 'github_url': 'https://github.com/gabhijit', 'version': '0.3.1'}, 'geph4-exit': {'downloads': 53, 'github_url': 'https://github.com/nullchinchilla', 'version': '0.11.3'}, 'udp_sas_async': {'downloads': 137, 'github_url': 'https://github.com/giangndm', 'version': '0.2.0'}}"
RUSTSEC-2021-0007,2021-01-07T12:00:00Z,av-data,rust-av,rust-av,pkg:cargo/av-data,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]","['memory-exposure', 'privilege-escalation']",0.0.0-0,0.3.0,"{'libvpx': {'downloads': 350, 'github_url': 'https://github.com/lu-zero', 'version': '0.1.1'}, 'libaom': {'downloads': 193, 'github_url': 'https://github.com/lu-zero', 'version': '0.3.1'}, 'av-codec': {'downloads': 785, 'github_url': 'https://github.com/shssoichiro', 'version': '0.3.0'}, 'av-format': {'downloads': 6453, 'github_url': 'https://github.com/shssoichiro', 'version': '0.7.0'}, 'av-ivf': {'downloads': 5068, 'github_url': 'https://github.com/shssoichiro', 'version': '0.5.0'}, 'h264bsd': {'downloads': 114, 'github_url': 'https://github.com/0skar16', 'version': '0.1.1'}, 'yuvxyb': {'downloads': 979, 'github_url': 'https://github.com/shssoichiro', 'version': '0.3.1'}}"
RUSTSEC-2020-0037,2020-08-31T12:00:00Z,crayon,shawnscode,crayon,pkg:cargo/crayon,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.0.0-0,,"{'crayon-audio': {'downloads': 470, 'github_url': ''}}"
RUSTSEC-2023-0062,2023-09-13T12:00:00Z,bcder,NLnetLabs,bcder,pkg:cargo/bcder,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,0.7.3,"{'trust-acme': {'downloads': 456, 'github_url': 'https://github.com/Darkspirit', 'version': '0.1.0'}, 'tugger-code-signing': {'downloads': 2488, 'github_url': 'https://github.com/indygreg', 'version': '0.10.0'}, 'routecore': {'downloads': 5528, 'github_url': 'https://github.com/partim', 'version': '0.3.1'}, 'cryptographic-message-syntax': {'downloads': 2006, 'github_url': 'https://github.com/indygreg', 'version': '0.26.0'}, 'x509-certificate': {'downloads': 1468, 'github_url': 'https://github.com/indygreg', 'version': '0.23.1'}, 'apple-xar': {'downloads': 244, 'github_url': 'https://github.com/indygreg', 'version': '0.17.0'}, 'apple-codesign': {'downloads': 219, 'github_url': 'https://github.com/indygreg', 'version': '0.26.0'}, 'c2pa': {'downloads': 252, 'github_url': 'https://github.com/scouten-adobe', 'version': '0.28.3'}, 'rustdds': {'downloads': 123, 'github_url': 'https://github.com/jhelovuo', 'version': '0.9.0'}, 'rpki': {'downloads': 80, 'github_url': 'https://github.com/partim', 'version': '0.18.0'}}"
RUSTSEC-2022-0029,2022-06-07T12:00:00Z,crossbeam,crossbeam-rs,crossbeam,pkg:cargo/crossbeam,[],"['thread-safety', 'memory-corruption']",0.0.0-0,0.3.0,"{'tokio-tower': {'downloads': 219342, 'github_url': 'https://github.com/jonhoo', 'version': '0.6.0'}, 'static_init': {'downloads': 1419086, 'github_url': 'https://github.com/Kannen', 'version': '1.0.3'}, 'futures-intrusive': {'downloads': 1736648, 'github_url': 'https://github.com/Matthias247', 'version': '0.5.0'}, 'jwalk': {'downloads': 882547, 'github_url': 'https://github.com/Byron', 'version': '0.8.1'}, 'skim': {'downloads': 341905, 'github_url': 'https://github.com/lotabout', 'version': '0.10.4'}, 'mysql': {'downloads': 69849, 'github_url': 'https://github.com/blackbeam', 'version': '24.0.0'}, 'governor': {'downloads': 690439, 'github_url': 'https://github.com/antifuchs', 'version': '0.6.0'}, 'cargo-deny': {'downloads': 72161, 'github_url': 'https://github.com/embark-studios', 'version': '0.14.3'}, 'termimad': {'downloads': 2383, 'github_url': 'https://github.com/Canop', 'version': '0.26.1'}, 'mysql_async': {'downloads': 32754, 'github_url': 'https://github.com/blackbeam', 'version': '0.33.0'}}"
RUSTSEC-2018-0001,2018-06-21T12:00:00Z,untrusted,briansmith,untrusted,pkg:cargo/untrusted,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],0.0.0-0,0.6.2,"{'x509-signature': {'downloads': 218353, 'github_url': 'https://github.com/DemiMarie-parity', 'version': '0.5.0'}, 'tls-api-test': {'downloads': 81529, 'github_url': 'https://github.com/stepancheg', 'version': '0.9.0'}, 'iso7816-tlv': {'downloads': 165165, 'github_url': 'https://github.com/jkowalsk', 'version': '0.4.3'}, 'rustls-native-certs': {'downloads': 7636304, 'github_url': 'https://github.com/djc', 'version': '0.6.3'}, 'webpki': {'downloads': 1089752, 'github_url': 'https://github.com/briansmith', 'version': '0.22.4'}, 'sct': {'downloads': 2193556, 'github_url': 'https://github.com/ctz', 'version': '0.7.1'}, 'tough': {'downloads': 3399, 'github_url': 'https://github.com/webern', 'version': '0.15.0'}, 'aws-lc-rs': {'downloads': 17856, 'github_url': 'https://github.com/skmcgrail', 'version': '1.5.2'}, 'ring': {'downloads': 189040, 'github_url': 'https://github.com/briansmith', 'version': '0.17.6'}, 'rustls-webpki': {'downloads': 1655, 'github_url': 'https://github.com/ctz', 'version': '0.102.0'}}"
RUSTSEC-2021-0139,2021-08-18T12:00:00Z,ansi_term,ogham,rust-ansi-term,pkg:cargo/ansi_term,[],[],0.0.0-0,,"{'colored-diff': {'downloads': 607534, 'github_url': 'https://github.com/CAD97', 'version': '0.2.3'}, 'ptree': {'downloads': 871480, 'github_url': 'https://github.com/Noughmad', 'version': '0.4.0'}, 'cargo-license': {'downloads': 355623, 'github_url': 'https://github.com/dalance', 'version': '0.5.1'}, 'simplelog': {'downloads': 1143967, 'github_url': 'https://github.com/Drakulix', 'version': '0.12.1'}, 'prettydiff': {'downloads': 187472, 'github_url': 'https://github.com/romankoblov', 'version': '0.6.4'}, 'colored': {'downloads': 2743169, 'github_url': 'https://github.com/hwittenborn', 'version': '2.0.4'}, 'ansi_colours': {'downloads': 139528, 'github_url': 'https://github.com/mina86', 'version': '1.2.2'}, 'lscolors': {'downloads': 1502, 'github_url': 'https://github.com/sharkdp', 'version': '0.16.0'}, 'swc_ecma_minifier': {'downloads': 33, 'github_url': 'https://github.com/swc-bot', 'version': '0.189.75'}, 'swc': {'downloads': 32, 'github_url': 'https://github.com/swc-bot', 'version': '0.269.77'}}"
RUSTSEC-2021-0093,2021-07-30T12:00:00Z,crossbeam-deque,crossbeam-rs,crossbeam,pkg:cargo/crossbeam-deque,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.8.0,0.8.1,"{'tokio-threadpool': {'downloads': 7031819, 'github_url': 'https://github.com/LucioFranco', 'version': '0.1.18'}, 'executors': {'downloads': 5879, 'github_url': 'https://github.com/Bathtor', 'version': '0.9.0'}, 'glyph_brush_draw_cache': {'downloads': 367441, 'github_url': 'https://github.com/alexheretic', 'version': '0.1.5'}, 'crossbeam': {'downloads': 10748442, 'github_url': 'https://github.com/taiki-e', 'version': '0.8.2'}, 'rusttype': {'downloads': 559431, 'github_url': 'https://github.com/jackpot51', 'version': '0.9.3'}, 'st3': {'downloads': 41362, 'github_url': 'https://github.com/sbarral', 'version': '0.4.1'}, 'rustc-rayon-core': {'downloads': 131709, 'github_url': 'https://github.com/cuviper', 'version': '0.5.0'}, 'rayon-core': {'downloads': 4957932, 'github_url': 'https://github.com/cuviper', 'version': '1.12.0'}, 'smolscale': {'downloads': 94, 'github_url': 'https://github.com/nullchinchilla', 'version': '0.4.2'}, 'ignore': {'downloads': 82766, 'github_url': 'https://github.com/BurntSushi', 'version': '0.4.21'}}"
RUSTSEC-2020-0125,2020-11-24T12:00:00Z,convec,krl,convec,pkg:cargo/convec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,{}
RUSTSEC-2020-0060,2020-09-04T12:00:00Z,futures-task,rust-lang,futures-rs,pkg:cargo/futures-task,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","['code-execution', 'memory-corruption']",0.2.2-0,0.3.6,"{'tracing-futures': {'downloads': 36486405, 'github_url': 'https://github.com/hawkw', 'version': '0.2.5'}, 'futures-locks': {'downloads': 1012503, 'github_url': 'https://github.com/asomers', 'version': '0.7.1'}, 'strawpoll': {'downloads': 683, 'github_url': 'https://github.com/jonhoo', 'version': '0.2.3'}, 'actix': {'downloads': 214188, 'github_url': 'https://github.com/robjtede', 'version': '0.13.1'}, 'console-subscriber': {'downloads': 237692, 'github_url': 'https://github.com/hawkw', 'version': '0.2.0'}, 'futures-util': {'downloads': 3529118, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures-executor': {'downloads': 2841902, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures': {'downloads': 2731128, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures-test': {'downloads': 21927, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'glib': {'downloads': 34250, 'github_url': 'https://github.com/sdroege', 'version': '0.18.3'}}"
RUSTSEC-2023-0035,2023-04-17T12:00:00Z,enumflags2,meithecatte,enumflags2,pkg:cargo/enumflags2,[],[],0.7.0,0.7.7,"{'tiberius': {'downloads': 100665, 'github_url': 'https://github.com/miguelff', 'version': '0.12.2'}, 'zbus_polkit': {'downloads': 393, 'github_url': 'https://github.com/zeenix', 'version': '3.0.1'}, 'zvariant_derive': {'downloads': 808785, 'github_url': 'https://github.com/zeenix', 'version': '3.15.0'}, 'zvariant': {'downloads': 809075, 'github_url': 'https://github.com/zeenix', 'version': '3.15.0'}, 'zbus': {'downloads': 767819, 'github_url': 'https://github.com/zeenix', 'version': '3.14.1'}, 'tss-esapi': {'downloads': 5038, 'github_url': 'https://github.com/gowthamsk-arm', 'version': '7.4.0'}, 'landlock': {'downloads': 173983, 'github_url': 'https://github.com/l0kod', 'version': '0.3.0'}, 'ashpd': {'downloads': 9272, 'github_url': 'https://github.com/bilelmoussaoui', 'version': '0.6.7'}, 'stm32f4xx-hal': {'downloads': 1235, 'github_url': 'https://github.com/burrbull', 'version': '0.18.0'}, 'salvo_core': {'downloads': 1151, 'github_url': 'https://github.com/chrislearn', 'version': '0.59.0'}}"
RUSTSEC-2022-0091,2022-09-19T12:00:00Z,tauri,tauri-apps,tauri,pkg:cargo/tauri,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:N/A:N'}]",['privilege-escalation'],1.1.0,1.1.2,"{'tauri-plugin-positioner': {'downloads': 17846, 'github_url': 'https://github.com/JonasKruckenberg', 'version': '1.0.4'}, 'tauri-plugin-window-state': {'downloads': 12528, 'github_url': 'https://github.com/tauri-bot', 'version': '0.1.0'}, 'rspc': {'downloads': 8023, 'github_url': 'https://github.com/oscartbeaumont', 'version': '0.1.3'}, 'tauri-specta': {'downloads': 4734, 'github_url': 'https://github.com/oscartbeaumont', 'version': '1.0.2'}, 'specta': {'downloads': 10013, 'github_url': 'https://github.com/oscartbeaumont', 'version': '1.0.5'}, 'tauri-plugin-window': {'downloads': 7419, 'github_url': 'https://github.com/tauri-bot', 'version': '2.0.0-alpha.2'}, 'httpz': {'downloads': 216, 'github_url': 'https://github.com/oscartbeaumont', 'version': '0.0.6'}, 'tauri-plugin-log': {'downloads': 272, 'github_url': 'https://github.com/tauri-bot', 'version': '2.0.0-alpha.4'}, 'tauri-plugin-notification': {'downloads': 213, 'github_url': 'https://github.com/tauri-bot', 'version': '2.0.0-alpha.5'}, 'tauri-plugin-shell': {'downloads': 1752, 'github_url': 'https://github.com/tauri-bot', 'version': '2.0.0-alpha.4'}}"
RUSTSEC-2020-0099,2020-12-10T12:00:00Z,aovec,,,pkg:cargo/aovec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,{}
RUSTSEC-2020-0133,2020-11-15T12:00:00Z,scottqueue,rossdylan,rust-scottqueue,pkg:cargo/scottqueue,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,{}
RUSTSEC-2023-0023,2023-03-24T12:00:00Z,openssl,sfackler,rust-openssl,pkg:cargo/openssl,[],['file-disclosure'],0.0.0-0,0.10.48,"{'tokio-tls': {'downloads': 7645648, 'github_url': 'https://github.com/LucioFranco', 'version': '0.3.1'}, 'tokio-openssl': {'downloads': 5623499, 'github_url': 'https://github.com/sfackler', 'version': '0.6.3'}, 'sha1_smol': {'downloads': 14441029, 'github_url': 'https://github.com/mitsuhiko', 'version': '1.0.0'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h', 'version': '0.5.0'}, 'native-tls': {'downloads': 21016337, 'github_url': 'https://github.com/sfackler', 'version': '0.2.11'}, 'tokio-native-tls': {'downloads': 15075655, 'github_url': 'https://github.com/Noah-Kennedy', 'version': '0.3.1'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'actix-tls': {'downloads': 303329, 'github_url': 'https://github.com/robjtede', 'version': '3.1.1'}, 'rcgen': {'downloads': 185010, 'github_url': 'https://github.com/est31', 'version': '0.11.3'}, 'trust-dns-proto': {'downloads': 169396, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}}"
RUSTSEC-2020-0076,2020-11-02T12:00:00Z,routing,maidsafe,sn_routing,pkg:cargo/routing,[],[],0.0.0-0,,"{'maidsafe_types': {'downloads': 4190, 'github_url': ''}, 'maidsafe_vault': {'downloads': 1537, 'github_url': ''}, 'maidsafe_client': {'downloads': 1623, 'github_url': ''}, 'safe_client': {'downloads': 1616, 'github_url': ''}, 'safe_launcher': {'downloads': 1443, 'github_url': ''}, 'safe_dns': {'downloads': 786, 'github_url': ''}, 'safe_nfs': {'downloads': 1219, 'github_url': ''}, 'safe_network_common': {'downloads': 2173, 'github_url': ''}}"
RUSTSEC-2022-0068,2022-11-30T12:00:00Z,capnp,capnproto,capnproto,capnproto,capnproto,pkg:cargo/capnp,[],['memory-exposure'],0.15.0-0,0.15.2,"{'rustfbp': {'downloads': 3420, 'github_url': ''}, 'lib3h_p2p_protocol': {'downloads': 2621, 'github_url': 'https://github.com/thedavidmeister', 'version': '0.0.42'}, 'distill-schema': {'downloads': 14867, 'github_url': 'https://github.com/kabergstrom', 'version': '0.0.3'}, 'distill-loader': {'downloads': 14645, 'github_url': 'https://github.com/kabergstrom', 'version': '0.0.3'}, 'distill-daemon': {'downloads': 14476, 'github_url': 'https://github.com/kabergstrom', 'version': '0.0.3'}, 'finch': {'downloads': 2781, 'github_url': 'https://github.com/Keats', 'version': '0.6.0'}, 'exocore-protos': {'downloads': 2812, 'github_url': 'https://github.com/appaquet', 'version': '0.1.25'}, 'capnpc': {'downloads': 42590, 'github_url': 'https://github.com/dwrensha', 'version': '0.18.0'}, 'capnp-rpc': {'downloads': 14974, 'github_url': 'https://github.com/dwrensha', 'version': '0.18.0'}, 'capnp-futures': {'downloads': 2457, 'github_url': 'https://github.com/dwrensha', 'version': '0.18.2'}}"
RUSTSEC-2022-0087,2022-10-10T12:00:00Z,slack-morphism,abdolence,slack-morphism-rust,pkg:cargo/slack-morphism,[],[],0.0.0-0,1.3.2,"{'slack-paste': {'downloads': 237, 'github_url': 'https://github.com/briprowe', 'version': '0.1.0'}, 'slack-morphism-hyper': {'downloads': 1288, 'github_url': 'https://github.com/abdolence', 'version': '0.41.0'}, 'graphcast-sdk': {'downloads': 76, 'github_url': 'https://github.com/axiomatic-aardvark', 'version': '0.5.2'}}"
RUSTSEC-2020-0164,2020-08-27T12:00:00Z,cell-project,RustyYato,cell-project,RustyYato,cell-project,RustyYato,cell-project,pkg:cargo/cell-project,[],['memory-corruption'],0.0.0-0,0.1.4,{}
RUSTSEC-2017-0005,2017-05-06T12:00:00Z,cookie,alexcrichton,cookie-rs,pkg:cargo/cookie,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],0.7.0-0,0.7.6,"{'http-types': {'downloads': 6463086, 'github_url': 'https://github.com/Fishrock123', 'version': '2.12.0'}, 'cookie_store': {'downloads': 43411, 'github_url': 'https://github.com/pfernie', 'version': '0.20.0'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'actix-web': {'downloads': 1116543, 'github_url': 'https://github.com/robjtede', 'version': '4.4.0'}, 'webdriver': {'downloads': 5388, 'github_url': 'https://github.com/whimboo', 'version': '0.49.0'}, 'reqwest': {'downloads': 3450622, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'rocket_http': {'downloads': 19851, 'github_url': 'https://github.com/SergioBenitez', 'version': '0.5.0'}, 'ureq': {'downloads': 101766, 'github_url': 'https://github.com/algesten', 'version': '2.9.1'}, 'axum-extra': {'downloads': 3372, 'github_url': 'https://github.com/davidpdrsn', 'version': '0.9.0'}, 'salvo_core': {'downloads': 1151, 'github_url': 'https://github.com/chrislearn', 'version': '0.59.0'}}"
