id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,dependents
RUSTSEC-2020-0136,2020-11-15T12:00:00Z,toolshed,ratel-rust,toolshed,pkg:cargo/toolshed,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/ratel-rust/toolshed,0.0.0-0,,"{'lunarity-ast': {'downloads': 983, 'github_url': 'https://github.com/paritytech/lunarity', 'categories': [], 'version': '0.2.0'}, 'lunarity-parser': {'downloads': 556, 'github_url': 'https://github.com/paritytech/lunarity', 'categories': [], 'version': '0.2.1'}, 'esr': {'downloads': 444, 'github_url': 'https://github.com/tzvipm/esr', 'categories': [], 'version': '0.1.0'}, 'alkyne': {'downloads': 213, 'github_url': 'https://github.com/mcy/alkyne', 'categories': [], 'version': '0.1.0'}}"
RUSTSEC-2022-0082,2022-01-14T12:00:00Z,warp,seanmonstar,warp,pkg:cargo/warp,[],['file-disclosure'],['web-programming::http-server'],https://github.com/seanmonstar/warp,0.0.0-0,0.3.3,"{'authenticator': {'downloads': 493839, 'github_url': 'https://github.com/mozilla/authenticator-rs/', 'categories': ['os', 'cryptography', 'hardware-support'], 'version': '0.3.1'}, 'serde_qs': {'downloads': 605524, 'github_url': 'https://github.com/samscott89/serde_qs', 'categories': ['web-programming', 'encoding'], 'version': '0.12.0'}, 'listenfd': {'downloads': 171674, 'github_url': None, 'categories': ['os::unix-apis'], 'version': '1.0.1'}, 'rust-embed': {'downloads': 292015, 'github_url': 'https://github.com/pyros2097/rust-embed', 'categories': ['web-programming', 'filesystem'], 'version': '8.0.0'}, 'attohttpc': {'downloads': 125734, 'github_url': 'https://github.com/sbstp/attohttpc', 'categories': ['web-programming', 'network-programming', 'web-programming::http-client'], 'version': '0.26.1'}, 'webdriver': {'downloads': 5419, 'github_url': 'https://hg.mozilla.org/mozilla-central/file/tip/testing/webdriver', 'categories': [], 'version': '0.49.0'}, 'async-compat': {'downloads': 128605, 'github_url': 'https://github.com/smol-rs/async-compat', 'categories': ['asynchronous'], 'version': '0.2.3'}, 'async-graphql-warp': {'downloads': 1650, 'github_url': 'https://github.com/async-graphql/async-graphql', 'categories': ['network-programming', 'asynchronous'], 'version': '6.0.11'}, 'config': {'downloads': 60485, 'github_url': 'https://github.com/mehcode/config-rs', 'categories': ['config'], 'version': '0.13.4'}, 'mdbook': {'downloads': 4949, 'github_url': 'https://github.com/rust-lang/mdBook', 'categories': [], 'version': '0.4.36'}}"
RUSTSEC-2021-0038,2021-03-06T12:00:00Z,fltk,MoAlyousef,fltk-rs,pkg:cargo/fltk,[],[],['gui'],https://github.com/fltk-rs/fltk-rs,0.0.0-0,0.15.3,"{'booklibrs': {'downloads': 225, 'github_url': None, 'categories': [], 'version': '1.1.9'}, 'fltk-flex': {'downloads': 2488, 'github_url': 'https://github.com/fltk-rs/fltk-flex', 'categories': ['gui'], 'version': '0.2.1'}, 'rpg-stat': {'downloads': 197, 'github_url': 'https://github.com/1sra3l/rpg-stat', 'categories': ['command-line-utilities', 'game-development'], 'version': '2021.12.16'}, 'fltk-webview': {'downloads': 166, 'github_url': 'https://github.com/fltk-rs/fltk-webview', 'categories': ['gui'], 'version': '0.3.0'}, 'fltk-table': {'downloads': 1212, 'github_url': 'https://github.com/fltk-rs/fltk-table', 'categories': ['gui'], 'version': '0.3.1'}, 'fltk-theme': {'downloads': 462, 'github_url': 'https://github.com/fltk-rs/fltk-theme', 'categories': ['gui'], 'version': '0.7.2'}, 'fltk-grid': {'downloads': 256, 'github_url': 'https://github.com/fltk-rs/fltk-grid', 'categories': ['gui'], 'version': '0.4.0'}, 'boostvoronoi': {'downloads': 171, 'github_url': 'https://github.com/eadf/boostvoronoi.rs', 'categories': [], 'version': '0.11.0'}, 'linestring': {'downloads': 52, 'github_url': 'https://github.com/eadf/linestring.rs', 'categories': [], 'version': '0.12.1'}, 'fltk-egui': {'downloads': 30, 'github_url': 'https://github.com/fltk-rs/fltk-egui', 'categories': ['gui'], 'version': '0.13.0'}}"
RUSTSEC-2020-0024,2020-07-09T12:00:00Z,tough,awslabs,tough,pkg:cargo/tough,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:N'}]",[],[],https://github.com/awslabs/tough,0.0.0-0,0.7.1,"{'sigstore': {'downloads': 12150, 'github_url': None, 'categories': [], 'version': '0.7.2'}, 'tough-kms': {'downloads': 148, 'github_url': 'https://github.com/awslabs/tough', 'categories': [], 'version': '0.7.0'}, 'tough-ssm': {'downloads': 152, 'github_url': 'https://github.com/awslabs/tough', 'categories': [], 'version': '0.10.0'}, 'tuftool': {'downloads': 131, 'github_url': 'https://github.com/awslabs/tough', 'categories': [], 'version': '0.10.1'}}"
RUSTSEC-2020-0161,2020-05-07T12:00:00Z,array-macro,,,pkg:cargo/array-macro,[],['memory-corruption'],"['no-std', 'data-structures']",https://codeberg.org/xfix/array-macro,0.1.2,1.0.5,"{'enum-map-internals': {'downloads': 536, 'github_url': 'https://gitlab.com/KonradBorowski/enum-map', 'categories': [], 'version': '0.2.2'}, 'shared-data': {'downloads': 314, 'github_url': 'https://github.com/asajeffrey/shared-data', 'categories': [], 'version': '0.0.2'}, 'scoped_signal': {'downloads': 700, 'github_url': 'https://github.com/exrook/scoped_signal', 'categories': [], 'version': '0.1.2'}, 'foco': {'downloads': 247, 'github_url': 'https://github.com/tstellanova/foco', 'categories': ['no-std', 'concurrency', 'embedded'], 'version': '0.1.4'}, 'faa_array_queue': {'downloads': 224, 'github_url': 'https://github.com/junkerjorg/faa_array_queue', 'categories': ['algorithms', 'concurrency'], 'version': '0.1.2'}, 'teki': {'downloads': 224, 'github_url': 'https://github.com/o2sh/teki', 'categories': [], 'version': '0.2.0'}, 'VigilantLamp': {'downloads': 222, 'github_url': 'https://github.com/Aandreba/vigilant-lamp', 'categories': ['rendering', 'wasm', 'graphics', 'game-development', 'game-engines'], 'version': '0.0.3'}, 'vigilant_lamp': {'downloads': 192, 'github_url': 'https://github.com/Aandreba/vigilant-lamp', 'categories': ['rendering', 'graphics', 'wasm', 'game-engines', 'game-development'], 'version': '0.0.6'}, 'expire_map': {'downloads': 142, 'github_url': 'https://github.com/rmw-lib/expire_map', 'categories': [], 'version': '0.0.34'}, 'pyxel-engine': {'downloads': 432, 'github_url': 'https://github.com/kitao/pyxel', 'categories': ['multimedia', 'game-engines', 'graphics'], 'version': '1.8.2'}}"
RUSTSEC-2021-0080,2021-07-19T12:00:00Z,tar,alexcrichton,tar-rs,pkg:cargo/tar,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",[],[],https://github.com/alexcrichton/tar-rs,0.0.0-0,0.4.36,"{'fomat-macros': {'downloads': 62979, 'github_url': 'https://github.com/krdln/fomat-macros', 'categories': [], 'version': '0.3.2'}, 'bollard': {'downloads': 55361, 'github_url': 'https://github.com/fussybeaver/bollard', 'categories': [], 'version': '0.15.0'}, 'self_update': {'downloads': 122948, 'github_url': 'https://github.com/jaemk/self_update', 'categories': ['command-line-utilities'], 'version': '0.39.0'}, 'syn': {'downloads': 4697025, 'github_url': 'https://github.com/dtolnay/syn', 'categories': ['development-tools::procedural-macro-helpers', 'parser-implementations'], 'version': '2.0.39'}, 'nextest-runner': {'downloads': 13448, 'github_url': 'https://github.com/nextest-rs/nextest', 'categories': [], 'version': '0.50.0'}, 'cargo-deb': {'downloads': 6990, 'github_url': 'https://github.com/kornelski/cargo-deb', 'categories': ['command-line-utilities', 'development-tools::build-utils', 'development-tools::cargo-plugins'], 'version': '2.0.2'}, 'cargo': {'downloads': 13172, 'github_url': 'https://github.com/rust-lang/cargo', 'categories': [], 'version': '0.75.1'}, 'binary-install': {'downloads': 90, 'github_url': 'https://github.com/rustwasm/binary-install', 'categories': [], 'version': '0.3.0'}, 'solana-runtime': {'downloads': 147, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}, 'tauri': {'downloads': 2572, 'github_url': 'https://github.com/tauri-apps/tauri', 'categories': ['web-programming', 'gui'], 'version': '1.5.3'}}"
RUSTSEC-2018-0012,2018-12-20T12:00:00Z,orion,brycx,orion,pkg:cargo/orion,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],"['no-std', 'cryptography']",https://github.com/orion-rs/orion,0.0.0-0,0.11.2,"{'branca': {'downloads': 5597, 'github_url': 'https://github.com/return/branca', 'categories': ['cryptography'], 'version': '0.10.1'}, 'iop-keyvault': {'downloads': 3282, 'github_url': 'https://github.com/Internet-of-People/iop-rs', 'categories': ['cryptography', 'cryptography::cryptocurrencies'], 'version': '0.0.16'}, 'sab': {'downloads': 92, 'github_url': 'https://github.com/syhpoon/sab', 'categories': ['command-line-utilities'], 'version': '0.1.1'}, 'shell-gpt': {'downloads': 183, 'github_url': 'https://github.com/rigwild/shell-gpt-rs', 'categories': ['command-line-utilities'], 'version': '0.1.1'}, 'pasetors': {'downloads': 502785, 'github_url': 'https://github.com/brycx/pasetors', 'categories': ['authentication', 'cryptography'], 'version': '0.6.7'}, 'shelter-storage': {'downloads': 109, 'github_url': 'https://github.com/rusty-shelter/rusty-shelter', 'categories': ['cryptography'], 'version': '0.1.0'}, 'passrs-tui': {'downloads': 45, 'github_url': 'https://github.com/64-Tesseract/passrs', 'categories': [], 'version': '1.4.1'}, 'statusline': {'downloads': 46, 'github_url': 'https://git.yukii.keenetic.pro/yuki0iq/statusline', 'categories': [], 'version': '0.15.0'}, 'remote_print': {'downloads': 35, 'github_url': 'https://github.com/CodedMasonry/remote_print', 'categories': [], 'version': '0.1.2'}, 'product-os-security': {'downloads': 71, 'github_url': None, 'categories': [], 'version': '0.0.13'}}"
RUSTSEC-2023-0009,2023-02-07T12:00:00Z,openssl-src,,,pkg:cargo/openssl-src,[],['denial-of-service'],[],https://github.com/alexcrichton/openssl-src-rs,300.0.0,300.0.12,"{'datachannel-sys': {'downloads': 98, 'github_url': 'https://github.com/lerouxrgd/datachannel-rs', 'categories': ['network-programming'], 'version': '0.19.1'}, 'openssl-sys': {'downloads': 372050, 'github_url': 'https://github.com/sfackler/rust-openssl', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'tongsuo-sys': {'downloads': 489, 'github_url': 'https://github.com/zh-jq/rust-tongsuo', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'summa-core': {'downloads': 32, 'github_url': None, 'categories': [], 'version': '0.22.7'}}"
RUSTSEC-2019-0021,2019-09-14T12:00:00Z,linea,strake,linea.rs,pkg:cargo/linea,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],[],https://github.com/strake/linea.rs,0.0.0-0,0.9.5-0,{}
RUSTSEC-2020-0119,2020-11-17T12:00:00Z,ticketed_lock,kvark,ticketed_lock,pkg:cargo/ticketed_lock,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/kvark/ticketed_lock/,0.0.0-0,0.3.0,{}
RUSTSEC-2021-0152,2021-01-20T12:00:00Z,out-reference,RustyYato,out-ref,pkg:cargo/out-reference,[],['memory-corruption'],[],,0.1.0,0.2.0,{}
RUSTSEC-2021-0017,2021-01-30T12:00:00Z,postscript,bodoni,postscript,pkg:cargo/postscript,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",['memory-exposure'],['parsing'],https://github.com/bodoni/postscript,0.0.0-0,0.14.0,"{'pdf-extract-temporary-mitigation-panic': {'downloads': 636, 'github_url': 'https://github.com/Endle/pdf-extract/tree/publish', 'categories': [], 'version': '0.7.1'}, 'br-pdf': {'downloads': 59, 'github_url': None, 'categories': [], 'version': '0.0.1'}, 'pdf-extract': {'downloads': 2089, 'github_url': 'https://github.com/jrmuizel/pdf-extract', 'categories': [], 'version': '0.7.2'}, 'opentype': {'downloads': 258, 'github_url': 'https://github.com/bodoni/opentype', 'categories': ['parsing'], 'version': '0.29.8'}}"
RUSTSEC-2022-0042,2022-05-10T12:00:00Z,rustdecimal,,,pkg:cargo/rustdecimal,[],['code-execution'],[],,0.0.0-0,,Failed finding dependents
RUSTSEC-2021-0105,2021-07-12T12:00:00Z,git-delta,,,pkg:cargo/git-delta,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H'}]",['file-disclosure'],"['command-line-utilities', 'development-tools']",https://github.com/dandavison/delta,0.0.0-0,0.8.3,{}
RUSTSEC-2021-0040,2021-01-12T12:00:00Z,arenavec,ibabushkin,arenavec,pkg:cargo/arenavec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],"['data-structures', 'algorithms', 'memory-management']",https://github.com/ibabushkin/arenavec,0.0.0-0,,{}
RUSTSEC-2022-0015,2022-03-22T12:00:00Z,pty,hibariya,pty-rs,pkg:cargo/pty,[],[],[],https://github.com/hibariya/pty-rs,0.0.0-0,,"{'vterm-sys': {'downloads': 1726, 'github_url': 'https://github.com/ajh/libvterm-rs', 'categories': [], 'version': '0.1.0'}, 'pty-shell': {'downloads': 1092, 'github_url': 'https://github.com/hibariya/pty-shell', 'categories': [], 'version': '0.2.0'}, 'record': {'downloads': 882, 'github_url': None, 'categories': [], 'version': '0.2.3'}, 'hokaido': {'downloads': 3470, 'github_url': 'https://github.com/idobata/hokaido', 'categories': [], 'version': '0.0.10'}, 'embedded-term': {'downloads': 198, 'github_url': 'https://github.com/rcore-os/embedded-term', 'categories': ['embedded', 'no-std', 'gui'], 'version': '0.1.0'}, 'ea-command': {'downloads': 135, 'github_url': 'https://github.com/dduan/ea', 'categories': ['command-line-utilities'], 'version': '0.2.1'}, 'cf-core-alpha': {'downloads': 128, 'github_url': None, 'categories': [], 'version': '0.1.2'}, 'webterm-rs': {'downloads': 69, 'github_url': 'https://github.com/poppyred/webterm-rs.git', 'categories': ['command-line-interface', 'asynchronous'], 'version': '0.1.4'}, 'diss': {'downloads': 67, 'github_url': 'https://github.com/yazgoo/diss', 'categories': [], 'version': '0.2.10'}}"
RUSTSEC-2023-0048,2023-07-26T12:00:00Z,intaglio,artichoke,intaglio,artichoke,intaglio,artichoke,intaglio,artichoke,intaglio,pkg:cargo/intaglio,[],[],"['caching', 'data-structures']",https://github.com/artichoke/intaglio,0.0.0-0,1.9.0,"{'lignin': {'downloads': 16135, 'github_url': 'https://github.com/Tamschi/lignin', 'categories': ['data-structures'], 'version': '0.1.0'}, 'hush': {'downloads': 2090, 'github_url': 'https://github.com/gahag/hush', 'categories': [], 'version': '0.1.4'}, 'nfsserve': {'downloads': 9120, 'github_url': 'https://github.com/xetdata/nfsserve', 'categories': ['network-programming', 'filesystem'], 'version': '0.10.1'}}"
RUSTSEC-2020-0158,2020-02-10T12:00:00Z,slice-deque,gnzlbg,slice_deque,pkg:cargo/slice-deque,[],[],"['no-std', 'data-structures']",https://github.com/gnzlbg/slice_deque,0.0.0-0,,"{'reactive-rs': {'downloads': 1433, 'github_url': 'https://github.com/aldanor/reactive-rs', 'categories': [], 'version': '0.1.1'}, 'mone': {'downloads': 485, 'github_url': 'https://github.com/gky360/mone', 'categories': ['visualization', 'network-programming', 'command-line-utilities'], 'version': '0.1.2'}, 'buf_redux': {'downloads': 10867859, 'github_url': 'https://github.com/abonander/buf_redux', 'categories': [], 'version': '0.8.4'}, 'minimp3': {'downloads': 567003, 'github_url': 'https://github.com/germangb/minimp3-rs.git', 'categories': ['multimedia', 'multimedia::audio'], 'version': '0.5.1'}, 'libsbc': {'downloads': 567, 'github_url': 'https://github.com/mvertescher/libsbc-rs', 'categories': ['api-bindings'], 'version': '0.1.5'}, 'rtplot': {'downloads': 530, 'github_url': 'https://github.com/ostrosco/rtplot', 'categories': [], 'version': '0.2.0'}, 'rapid-xml': {'downloads': 3173, 'github_url': 'https://github.com/tvbeat/rapid-xml', 'categories': ['parser-implementations'], 'version': '0.2.4'}, 'vpk0': {'downloads': 451, 'github_url': 'https://github.com/tehzz/vpk0', 'categories': ['encoding'], 'version': '0.8.2'}, 'fixed-slice-deque': {'downloads': 32837, 'github_url': 'https://github.com/danielsanchezq/fixed-slice-deque', 'categories': ['data-structures'], 'version': '0.1.0-beta2'}, 'buffer-redux': {'downloads': 266710, 'github_url': 'https://github.com/dignifiedquire/buffer-redux', 'categories': [], 'version': '1.0.0'}}"
RUSTSEC-2021-0113,2021-04-07T12:00:00Z,metrics-util,metrics-rs,metrics,pkg:cargo/metrics-util,[],"['memory-corruption', 'thread-safety']",['development-tools::debugging'],https://github.com/metrics-rs/metrics,0.0.0-0,0.7.0,"{'metrics-recorder-prometheus': {'downloads': 8063, 'github_url': 'https://github.com/metrics-rs/metrics-recorder-prometheus', 'categories': [], 'version': '0.2.3'}, 'metrics-observer-json': {'downloads': 467729, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.1.1'}, 'metrics-observer-yaml': {'downloads': 442468, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.1.1'}, 'metrics-observer-prometheus': {'downloads': 345408, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.1.4'}, 'metrics-runtime': {'downloads': 354922, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.13.1'}, 'metrics-tracing-context': {'downloads': 79284, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.14.0'}, 'metrics-exporter-prometheus': {'downloads': 902208, 'github_url': 'https://github.com/metrics-rs/metrics', 'categories': ['development-tools::debugging'], 'version': '0.12.1'}, 'metrics-exporter-dogstatsd': {'downloads': 2812, 'github_url': 'https://github.com/dialtone/metrics-exporter-dogstatsd', 'categories': ['development-tools::debugging'], 'version': '0.8.0'}, 'coerce': {'downloads': 413, 'github_url': 'https://github.com/leonhartley/coerce-rs', 'categories': [], 'version': '0.8.11'}, 'metrics-datadog-exporter': {'downloads': 112, 'github_url': 'https://github.com/sevco/metrics-datadog-exporter-rs', 'categories': [], 'version': '0.1.14'}}"
RUSTSEC-2022-0003,2022-01-19T12:00:00Z,ammonia,rust-ammonia,ammonia,pkg:cargo/ammonia,[],['format-injection'],"['web-programming', 'text-processing']",https://github.com/rust-ammonia/ammonia,3.0.0,3.1.3,"{'artifact_serde': {'downloads': 1100, 'github_url': 'https://github.com/AlecGoncharow/artifact_serde', 'categories': ['encoding'], 'version': '0.3.1'}, 'fluminurs': {'downloads': 246, 'github_url': 'http://github.com/indocomsoft/fluminurs', 'categories': [], 'version': '1.1.8'}, 'mdzk': {'downloads': 228, 'github_url': 'https://github.com/mdzk-rs/mdzk', 'categories': [], 'version': '0.5.2'}, 'malvolio': {'downloads': 244, 'github_url': 'https://github.com/puck-rs/malvolio', 'categories': [], 'version': '0.4.1'}, 'himalaya-lib': {'downloads': 93, 'github_url': None, 'categories': [], 'version': '0.6.1'}, 'mdbook-dtmo': {'downloads': 59, 'github_url': 'https://github.com/badboy/mdbook-dtmo', 'categories': [], 'version': '0.15.1'}, 'pimalaya-email': {'downloads': 43, 'github_url': None, 'categories': [], 'version': '0.15.0'}, 'html2pango': {'downloads': 2697, 'github_url': 'https://gitlab.gnome.org/World/html2pango', 'categories': [], 'version': '0.6.0'}, 'ap-relay': {'downloads': 35, 'github_url': 'https://git.asonix.dog/asonix/ap-relay', 'categories': [], 'version': '0.3.105'}, 'mdbook': {'downloads': 4949, 'github_url': 'https://github.com/rust-lang/mdBook', 'categories': [], 'version': '0.4.36'}}"
RUSTSEC-2021-0056,2021-05-01T12:00:00Z,openssl-src,,,pkg:cargo/openssl-src,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N'}]",['crypto-failure'],[],https://github.com/alexcrichton/openssl-src-rs,111.11.0,111.15.0,"{'datachannel-sys': {'downloads': 98, 'github_url': 'https://github.com/lerouxrgd/datachannel-rs', 'categories': ['network-programming'], 'version': '0.19.1'}, 'openssl-sys': {'downloads': 372050, 'github_url': 'https://github.com/sfackler/rust-openssl', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'tongsuo-sys': {'downloads': 489, 'github_url': 'https://github.com/zh-jq/rust-tongsuo', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'summa-core': {'downloads': 32, 'github_url': None, 'categories': [], 'version': '0.22.7'}}"
RUSTSEC-2019-0037,2019-06-11T12:00:00Z,pnet,libpnet,libpnet,pkg:cargo/pnet,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H'}]",['memory-corruption'],"['parser-implementations', 'network-programming']",https://github.com/libpnet/libpnet,0.0.0-0,0.27.2,"{'what': {'downloads': 3117, 'github_url': 'https://github.com/imsnif/what', 'categories': ['network-programming', 'command-line-utilities'], 'version': '0.5.1'}, 'hap': {'downloads': 421, 'github_url': 'https://github.com/ewilken/hap-rs', 'categories': [], 'version': '0.0.10'}, 'httpd-util': {'downloads': 4831, 'github_url': 'https://github.com/packom/httpd-util', 'categories': ['web-programming', 'api-bindings'], 'version': '0.1.6'}, 'ate': {'downloads': 549, 'github_url': 'https://github.com/john-sharratt/ate', 'categories': ['caching', 'asynchronous', 'cryptography', 'database-implementations'], 'version': '1.3.0'}, 'hyperscan': {'downloads': 57619, 'github_url': 'https://github.com/flier/rust-hyperscan', 'categories': [], 'version': '0.3.2'}, 'packet-builder': {'downloads': 2588, 'github_url': 'https://github.com/hughesac/packet_builder', 'categories': ['network-programming'], 'version': '0.7.0'}, 'zenoh-util': {'downloads': 2199, 'github_url': 'https://github.com/eclipse-zenoh/zenoh', 'categories': ['network-programming'], 'version': '0.10.0-rc'}, 'fastping-rs': {'downloads': 419, 'github_url': 'https://github.com/bparli/fastping-rs', 'categories': [], 'version': '0.2.4'}, 'bandwhich': {'downloads': 1571, 'github_url': 'https://github.com/imsnif/bandwhich', 'categories': ['network-programming', 'command-line-utilities'], 'version': '0.21.1'}, 'casper-node': {'downloads': 31, 'github_url': 'https://github.com/CasperLabs/casper-node/tree/master/node', 'categories': [], 'version': '1.5.4'}}"
RUSTSEC-2021-0144,2021-10-04T12:00:00Z,traitobject,reem,rust-traitobject,pkg:cargo/traitobject,[],[],[],https://github.com/reem/rust-traitobject.git,0.0.0-0,,"{'error': {'downloads': 559672, 'github_url': 'https://github.com/reem/rust-error', 'categories': [], 'version': '0.1.9'}, 'jconfig': {'downloads': 11038, 'github_url': 'https://github.com/icorderi/rust-jconfig', 'categories': [], 'version': '0.1.0'}, 'rustless': {'downloads': 3683, 'github_url': 'https://github.com/rustless/rustless', 'categories': [], 'version': '0.10.0'}, 'unsafe-any': {'downloads': 4289170, 'github_url': 'https://github.com/reem/rust-unsafe-any', 'categories': [], 'version': '0.4.2'}, 'cogo-http': {'downloads': 202, 'github_url': 'https://github.com/co-rs/cogo-http.git', 'categories': [], 'version': '0.1.13'}, 'mco-http': {'downloads': 225, 'github_url': 'https://github.com/co-rs/mco-http.git', 'categories': [], 'version': '0.1.23'}}"
RUSTSEC-2022-0054,2022-05-11T12:00:00Z,wee_alloc,rustwasm,wee_alloc,rustwasm,wee_alloc,rustwasm,wee_alloc,pkg:cargo/wee_alloc,[],[],"['embedded', 'web-programming', 'wasm', 'no-std', 'memory-management']",https://github.com/rustwasm/wee_alloc,0.0.0-0,,"{'tetsy-util-mem': {'downloads': 16201, 'github_url': 'https://github.com/tetcoin/tetsy-common', 'categories': [], 'version': '0.9.1'}, 'near-sdk': {'downloads': 46121, 'github_url': 'https://github.com/near/near-sdk-rs', 'categories': ['wasm'], 'version': '4.1.1'}, 'elrond-codec': {'downloads': 5802, 'github_url': 'https://github.com/ElrondNetwork/elrond-wasm-rs', 'categories': ['no-std', 'development-tools', 'wasm', 'cryptography::cryptocurrencies'], 'version': '0.16.0'}, 'elrond-wasm': {'downloads': 5375, 'github_url': 'https://github.com/ElrondNetwork/elrond-wasm-rs', 'categories': ['no-std', 'development-tools', 'wasm', 'cryptography::cryptocurrencies'], 'version': '0.38.0'}, 'elrond-wasm-output': {'downloads': 2235, 'github_url': 'https://github.com/ElrondNetwork/elrond-wasm-rs', 'categories': ['no-std', 'wasm', 'development-tools::ffi', 'cryptography::cryptocurrencies'], 'version': '0.38.0'}, 'photon-rs': {'downloads': 3850, 'github_url': 'https://github.com/silvia-odwyer/photon', 'categories': ['multimedia', 'wasm'], 'version': '0.3.2'}, 'concordium-std': {'downloads': 1297, 'github_url': 'https://github.com/Concordium/concordium-rust-smart-contracts/', 'categories': [], 'version': '8.1.0'}, 'cloudflare-soos': {'downloads': 59, 'github_url': None, 'categories': ['multimedia::images', 'network-programming'], 'version': '2.3.1'}, 'casper-contract': {'downloads': 52, 'github_url': 'https://github.com/CasperLabs/casper-node/tree/master/smart_contracts/contract', 'categories': [], 'version': '4.0.0'}, 'postman2openapi': {'downloads': 39, 'github_url': 'https://github.com/kevinswiber/postman2openapi', 'categories': [], 'version': '1.2.0'}}"
RUSTSEC-2021-0001,2021-01-04T12:00:00Z,mdbook,,,pkg:cargo/mdbook,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N'}]",['code-execution'],[],https://github.com/rust-lang/mdBook,0.1.4-0,0.4.5,"{'mdbook-plantuml': {'downloads': 14229, 'github_url': 'https://github.com/sytsereitsma/mdbook-plantuml', 'categories': [], 'version': '0.8.0'}, 'mdbook-template': {'downloads': 31097, 'github_url': 'https://github.com/sgoudham/mdbook-template', 'categories': [], 'version': '1.1.0'}, 'mdbook-linkcheck': {'downloads': 64468, 'github_url': 'https://github.com/Michael-F-Bryan/mdbook-linkcheck', 'categories': [], 'version': '0.7.7'}, 'mdbook-svgbob': {'downloads': 64751, 'github_url': 'https://github.com/boozook/mdbook-svgbob.git', 'categories': ['command-line-utilities', 'visualization', 'text-processing'], 'version': '0.2.1'}, 'mdbook-mermaid': {'downloads': 39639, 'github_url': 'https://github.com/badboy/mdbook-mermaid', 'categories': [], 'version': '0.12.6'}, 'mdbook-graphviz': {'downloads': 13279, 'github_url': 'https://github.com/dylanowen/mdbook-graphviz', 'categories': [], 'version': '0.1.6'}, 'mdbook-preprocessor-boilerplate': {'downloads': 29373, 'github_url': 'https://github.com/JoelCourtney/mdbook-preprocessor-boilerplate', 'categories': [], 'version': '0.1.2'}, 'mdbook-toc': {'downloads': 6367, 'github_url': 'https://github.com/badboy/mdbook-toc', 'categories': [], 'version': '0.14.1'}, 'mdbook-i18n-helpers': {'downloads': 5750, 'github_url': 'https://github.com/google/mdbook-i18n-helpers', 'categories': ['command-line-utilities', 'localization'], 'version': '0.3.0'}, 'mdbook-admonish': {'downloads': 699, 'github_url': 'https://github.com/tommilligan/mdbook-admonish', 'categories': [], 'version': '1.14.0'}}"
